"You have been sent to a secret workshop once belonging to Leonardo da Vinci himself, hidden deep in the hills of Florence. The workshop was believed to hold lost designs and inventions of great value. However, rival factions and secret guardians lurk in the shadows, protecting the secrets. Your mission: Retrieve the precious sketches and escape.
 After a long trek, you find a large stone workshop shaped like an Earth-sheltered vault. Your codex warns this is not where the prized sketches lie. Suddenly, you spot a figure in the shadows.
 A goblin-like automaton appears with back turned. Suddenly it flees!
 A monstrous guardian chases the automaton and rips it apart cleanly.
 Panicking, you draw your taser and dash toward the workshop entrance.
 You reach the door; requires a code. Nearby is a dusty scroll note.
","Half the code is visible. You fear making a mistake.
","You charge as the guardian nears dragging its injured form.
",NEEDS_INPUT
"You are a new egyptologist who specifically studies food culture. One day, on your field day at work, you stumble upon an interesting text in the the tomb of Rekhmire. Rekhmire was a high priest of Heliopolis.
After investigating a combination of pictures and heiroglyphics, you find out... ""ITS A RECIPE"". This is groundbreaking to learn about. You have never seen a recipe from ancient egypt before. This could tell you so much about what kinds of foods they ate!
The recipe looks like it is for some kind of cone-shaped cake.
 You examine the wall closer, translating the text as you read:
“The vizier Rekhmire receives tiger nuts and honey in the treasury of the temple and puts under seal all property given as an offering in the temple of Amun in the function of his office as supervisor of the records.
Crushing tiger nuts in the treasury of Amun, Lord of the thrones of the Two Lands, to make offerings at every festival which His majesty has established.
[The crushed nuts are shown to be passed through a sieve to make a flour before being added to some sort of dough with an unknown liquid added]
Add the fat and cook the cakes. ” — Theophrastus, Historia Plantarum 4.8.12
 You go home to your small apartment 4 floors up. Your cat greets you at the door. ""Maybe I'm just a phony egyptologist. I should quit... right tut-tut?""
Tut-tut, your sweet little cat, suddenly jumps on the table and lets out a big meow. She never does that. Maybe its a sign... from the gods...
 You examine the wall closer, translating the text as you read:
“The vizier Rekhmire receives tiger nuts and honey in the treasury of the temple and puts under seal all property given as an offering in the temple of Amun in the function of his office as supervisor of the records.
Crushing tiger nuts in the treasury of Amun, Lord of the thrones of the Two Lands, to make offerings at every festival which His majesty has established.
[The crushed nuts are shown to be passed through a sieve to make a flour before being added to some sort of dough with an unknown liquid added]
Add the fat and cook the cakes. ” — Theophrastus, Historia Plantarum 4.8.12
 1. boiling water
2. dried tiger nuts: Neither tigers nor nuts, tiger nuts are an earthy, slightly sweet tuber that was used in ancient Egypt as food, medicine, or perfume. You can buy tiger nut flour for this recipe, but the texture might be different.
3. sidr honey: Sidr honey is more accurate for this and is darker, less sweet, and more aromatic than regular honey. You can use any honey you like.
4. warm water
5. ghee, butter, animal fat, or oil
Now... what about the measurements?
","2 cups (475 ml) boiling water
4 cups (500 g) dried tiger nuts
1 cup (325 g) sidr honey
1/3 cup (80 ml) warm water
1/2 cup (100 g) ghee, butter, animal fat, or oil
Great! Lets make them!
","2. Blend the crushed tiger nuts in a food processor until you have a flour.
3. Add the honey and mix until incorporated.
4. Melt the fat on medium heat and add the tiger nut dough. Cook for 5 minutes, stirring constantly.
",BRIDGE_AND_CONTINUE
"You are about to challenge a man to a dule.
","You find yourself in unfamiliar land.
","You slowly make your way to Osiris.
",NEEDS_INPUT
"You are 12yr old kid in ancient egypt. Choose your gender:
","You are a girl named Mira in ancient egypt and at the age of 17 you have a hard journey ahead of you.
","You decide to beg for monney on the streets and are lucky to get a few coins form a nice old lady. On your way coming back from the streets you pass by a candy booth.
",NEEDS_INPUT
"It is a beatiful day in egpyt. Your are Cleopatra VII Thea Philopator the ruler of a kingdom. You are 23 you have got a bug bite and yoou need a doctor. You will....
 you walk outside in the sandy road a guy named Antony (Mark Antony was a politician who assisted Julius Caesar and took on the role of leader after Caesar's assassination) mark comes up to you and ask you if you want to talk.
","You decide also ditch the idea for a doctor.to talk to him and he ask if you want to patners with him.
","Every day anonty comes over to your palace, soon you fall in love with him.
",DIRECT_CONTINUE
"Do your toes ever itch? Let me tell you about my toes. They're incredibly itchy.
","Hello! We are interested in hiring a foot model to advertise our new line of sandals. Are you interested?
","This is part 4.
",NEEDS_INPUT
"The hot sun beats down on you as you approach the Great Sphinx of Giza, its massive stone form towering over the desert sands. Its body, a blend of lion and human, is weathered yet majestic, carved from the very bedrock of the earth. Intricate hieroglyphics adorn its surface, telling tales of ancient gods and long-lost pharaohs. Its eyes, ancient and wise, seem to pierce through your soul, holding secrets that have endured for millennia.
As you draw closer, a shiver runs down your spine, both awe and trepidation washing over you. The sheer size of the Sphinx is overwhelming; it looms like a guardian of time itself, and you feel the weight of history pressing against your chest. As you step forward, the ground trembles beneath your feet, and a deep, echoing voice fills the air, resonating with a power that seems to vibrate in your bones.
Sphinx: ""Traveler, you stand before the guardian of Egypt's mysteries. To pass me, you must prove your worth by solving four riddles. Fail, and your journey will end here, among the sands.""
You can almost hear the whispers of the desert winds, cautioning you against the challenge ahead. The Sphinx’s paws shift slightly, revealing a hidden path beneath its body, like an invitation and a warning intertwined. The stakes are high, and a sense of urgency pulses through you; this is a moment that could define your journey.
Sphinx: ""Are you ready to face my challenges?""
As you stand before this mighty beast, a mix of fear and exhilaration courses through you. You know that your answers will determine your fate. There’s no turning back now; the adventure awaits, and with it, the promise of wisdom or the peril of defeat.
","Sphinx: ""Here is your first riddle:
I have no legs, but I carry kings.
I take them to their eternal resting place.
What am I?""
What is your answer?
","The Sphinx nods, its great stone face softening ever so slightly.
Sphinx: ""Correct. The Feather of Ma'at, which weighs the truth of the soul.""
The Sphinx’s massive tail sways in the sand, kicking up dust.
Sphinx: ""You show promise, traveler. One final challenge remains.""
Sphinx: ""Final riddle:
I have many faces but show only one.
I keep track of the sun and the stars.
What am I?""
What is your answer?
",BRIDGE_AND_CONTINUE
"You are about to challenge a man to a dule.
","This was the man that killed your brother. That man... He killed your family but not you...Why?
","You find that you are next to the Nile river a crucial part of the Egyptian life. The Nile provides fish, trade for Egyptians, and the only water source in Egypt.
",NEEDS_INPUT
"Welcome to splorg mania! This is just a little game where you live the life of a merchant, who's a splorg breeder. Will you get rich or have to get eaten by a grue, get canceled, and more? What will you choose? :P
I get up from my sleeping mat. I look at all the hay that's left all over my hut. I'll clean it after work. I start to pack my stuff and go to my stand. It takes only 5 minutes by foot to get there. As I enter my stall, I sigh. "" Just another day of this dusty old stall.
 The customers start flowing in. In the crowd, a person catches my eye. A woman with upturned eyes, plump lips, and freckles skips in. She finger combs her brown hair, with a tinge of grey at the roots. ""Hello today! You sell Splorgs, right? Can I have one?"" She motions to one of the splorgs.
","I accept and grab one and put it down on the counter. ""Yay, thank you! I shall reward you with one of my sheep!""
","They quickly hand me a fistful of grain and sprint away. ""Thank you!"" They yell as they run off. I take a look at my hand of grain.The sheep lets out a loud, hungry, bleep as It eyes the grain. No way am I giving all of this to them.I look back at my grain, counting how many there are.They are absolute FOOLS. THEY GAVE ME MORE GRAIN THAN THE SPLORGS COST! I'M RICH! AHAHAHHAHAHHAHHAH- I quickly hide my evil villain monologue as the next person enters. A slender woman with long, brown hair that matches her silver jewelry struts in. Her golden sun-kissed skin works with her pearly white dress to add a feel of well-maintained authenticity. She gently places her arms on the booth. ""Hello. The name's Ariana Grande. I have heard of your business from my coworkers."" She stops to brush down her dress. ""I think I do need a little companion. May I have one?""
",NEEDS_INPUT
"""Welcome, Abasi farmer, father, and stealer!"" a strange voice booms. ""I am Anubis. I will guide you to us. If you are worthy, you will pass these three tests and be granted into the Field of Reeds and a life in paradise, but if you fail, you will spend your afterlife in doom!"" You frantically open your eyes and stand up. You see three gems with animals on them, and then you see words that read...What meat did Egyptians consume?
","""You may continue...""
Which illness in ancient Egypt was most common?
","All the sudden the ground starts shaking and opens you fall through. You wake up finding yourself where you started.
""Welcome, Abasi farmer, father, and stealer!"" a strange voice booms. ""I am Anubis. I will guide you to us. If you are worthy, you will pass these three tests and be granted into the Field of Reeds and a life in paradise, but if you fail, you will spend your afterlife in doom!"" You frantically open your eyes and stand up. You see three gems with animals on them, and then you see words that read...What meat did Egyptians consume?
",DIRECT_CONTINUE
"You have been sent to a secret workshop once belonging to Leonardo da Vinci himself, hidden deep in the hills of Florence. The workshop was believed to hold lost designs and inventions of great value. However, rival factions and secret guardians lurk in the shadows, protecting the secrets. Your mission: Retrieve the precious sketches and escape.
","You arrive at the ancient workshop where dust-filled chambers and broken automata lie in ruin. Suddenly, a noise echoes in the hallway. In panic, you search for a means of defense. You find a chest containing a crossbow, a smoke bomb, and a net launcher. Which do you choose?
","What do you ask the scholar?
",NEEDS_INPUT
"You have been sent to a secret workshop once belonging to Leonardo da Vinci himself, hidden deep in the hills of Florence. The workshop was believed to hold lost designs and inventions of great value. However, rival factions and secret guardians lurk in the shadows, protecting the secrets. Your mission: Retrieve the precious sketches and escape.
","After a long trek, you find a large stone workshop shaped like an Earth-sheltered vault. Your codex warns this is not where the prized sketches lie. Suddenly, you spot a figure in the shadows.
","Half the code is visible. You fear making a mistake.
",BRIDGE_AND_CONTINUE
"You are a poor egyptian peasant who works as a personal cook for the pharoah. Today it's a beautiful day in ancient Egypt and you have the choice to stay home with your cat the only thing you love most or go to work.
","you arive at work and you make him breakfast. What do you make him? Honey and bread or meat and rice?
","the pharoah loves it so much he sends you home early but when you get home your cat is deathly sick. Do you steal some medicine for the pharoah or ask for the medicine.
",DIRECT_CONTINUE
"The hot sun beats down on you as you approach the Great Sphinx of Giza, its massive stone form towering over the desert sands. Its body, a blend of lion and human, is weathered yet majestic, carved from the very bedrock of the earth. Intricate hieroglyphics adorn its surface, telling tales of ancient gods and long-lost pharaohs. Its eyes, ancient and wise, seem to pierce through your soul, holding secrets that have endured for millennia.
As you draw closer, a shiver runs down your spine, both awe and trepidation washing over you. The sheer size of the Sphinx is overwhelming; it looms like a guardian of time itself, and you feel the weight of history pressing against your chest. As you step forward, the ground trembles beneath your feet, and a deep, echoing voice fills the air, resonating with a power that seems to vibrate in your bones.
Sphinx: ""Traveler, you stand before the guardian of Egypt's mysteries. To pass me, you must prove your worth by solving three riddles. Fail, and your journey will end here, among the sands.""
You can almost hear the whispers of the desert winds, cautioning you against the challenge ahead. The Sphinx’s paws shift slightly, revealing a hidden path beneath its body, like an invitation and a warning intertwined. The stakes are high, and a sense of urgency pulses through you; this is a moment that could define your journey.
Sphinx: ""Are you ready to face my challenges?""
As you stand before this mighty beast, a mix of fear and exhilaration courses through you. You know that your answers will determine your fate. There’s no turning back now; the adventure awaits, and with it, the promise of wisdom or the peril of defeat.
 Sphinx: ""Here is your first riddle:
I have no legs, but I carry kings.
I take them to their eternal resting place.
What am I?""
What is your answer?
","The Sphinx’s eyes glow with approval.
Sphinx: ""Correct. The Nile, the eternal river that carries Egypt’s kings in life and death.""
The air around you seems to cool slightly as the Sphinx continues.
Sphinx: ""Well done. But the next question is not so simple.""
Sphinx: ""Second riddle:
In the afterlife's hall, I am light as air,
Placed beside the heart with utmost care.
To pass the test, one must be pure,
Or face a fate they cannot endure.
What am I?""
What is your answer?
","The Sphinx lets out a booming laugh, echoing across the sands.
Sphinx: ""Correct! The Pyramid, a monument that stands eternal, watching over the heavens and the earth.""
The Sphinx slowly rises, revealing the hidden path fully.
Sphinx: ""You have answered wisely, traveler. You may now pass.""
The Sphinx's body shimmers, and before your eyes, it transforms into a mighty falcon, the form of the god Horus.
Horus: ""You have passed the test of the Sphinx, proving yourself wise and brave. As a reward, I grant you safe passage and a gift from the gods themselves.""
A golden ankh appears in your hand, glowing with a soft, warm light.
Horus: ""This symbol of life will guide and protect you on your journey. Go forth, and may the gods watch over you.""
With a final powerful beat of his wings, Horus flies off into the sky, leaving you with a sense of awe and purpose.
You have successfully solved the Sphinx's riddles and received a divine blessing!
",BRIDGE_AND_CONTINUE
"You are 12yr old kid in ancient egypt. Choose your gender:
","You are a girl named Mira in ancient egypt and at the age of 17 you have a hard journey ahead of you.
","AFter building up the courage you tell the girl"" I would never want to be anything like you"" and walk away.Behind you you hear the girl snarling and she uns at you knocking you in the cheek. After getting blood on your face you attack her back and it goes back and fouth unitil the teacher comes outside and stops the fight. After the day ends you go back home and because you are injured and your parents don't have enough money you feel a throbing in your nose. Your brother tells you the next morning that you have a disese that is very rare and has no cure. A few days later you die of diesese.
",NEEDS_INPUT
"It is 6:45 a.m. at Minnesota Airports Terminal 1.
 Go to the Bathroom
You went to the bathroom. And see the long line for security
 Go to Security before it gets longer
You begin the wait for the the line when you realize there is a seperate line for Economy Plus which is what your ticket says.
 Head over to the Economy Plus Line
You go th the Economy Plus Line and get through it quickly. You have 1 Hour left before boarding starts at
7:50 A.M., and thanks to your great thinking.
 Go check in Bag
You go to check in your 2 Bags, but realize it is less than the required carry on bag so you could save some money without paying for a Baggage fee.
 Or pay for it, so you don't have to carry it on.
You pay for it but it costs you 50$.Then you realize you are getting hungry.
 Go find a resturaunt.
You find a Terminal Sign and see that there are two choices near your Gate.
 Chick-Fil-A
You ate all your Chick-Fil-A Chicken Sandwhich and fries and right in time you are done your Flight has begun Boarding. Luckily, you are right across from your gate so you go check in and walk onto the Jet Bridge.
 Board The Plane
You walk onto the Plane and the Flight Attendants.
 Say Hi to Flight Attendants
You say Hi to the Flight Attendents and they like that you said hi so much the upgrade you to First Class.
 Go to Seat
You arrive at your seat and see there is 3 Pieces of Bread and Oarnge Juice
 Eat Bread and Drink the Orange Juice.
You Gladly Gulp down the Oarnge Juice and the 3 piecesof wheat bread
 Check out the Seats features.
Some of the features on the seat include fully functioning chair, reading light, lots of storage, Entertainment screen, food table, and a tablet.
 Ask When takeoff is
The Flight Attendant says it is 12:00 a.m and that your plane is supposed to taxi back at 12:15 and it's right on schedule.
 Get ready for takeoff
You settle into your seat just as the seatbelt cabin light turns on.
 Look at your ammenity kit
Inside the Delta Preminum Plus Amenity Kit, you find a Tumi-branded eye mask, earplugs, disposable socks, a pen, tissues, a dental kit, mouthwash, hand sanitizer and Kiehl’s lip balm.
 Take a Nap
You recline in your seat and begin to fall asleep
 Fall Asleep
You take a nap and wake up to some small turbulence, to then ralize your stuff in all around you, because of the turbulance.
 Put your stuff in storage
You put your duffle bag in the overhead compartment and your backpack in the seat storage and decide to
","Watch a Movie
You tun on the Enrertainment System and look at the choices that you narrowed it down to.
","Go to the Restroom
You go to the Restroom.
",NEEDS_INPUT
"The hot sun beats down on you as you approach the Great Sphinx of Giza, its massive stone form towering over the desert sands. Its body, a blend of lion and human, is weathered yet majestic, carved from the very bedrock of the earth. Intricate hieroglyphics adorn its surface, telling tales of ancient gods and long-lost pharaohs. Its eyes, ancient and wise, seem to pierce through your soul, holding secrets that have endured for millennia.
As you draw closer, a shiver runs down your spine, both awe and trepidation washing over you. The sheer size of the Sphinx is overwhelming; it looms like a guardian of time itself, and you feel the weight of history pressing against your chest. As you step forward, the ground trembles beneath your feet, and a deep, echoing voice fills the air, resonating with a power that seems to vibrate in your bones.
Sphinx: ""Traveler, you stand before the guardian of Egypt's mysteries. To pass me, you must prove your worth by solving three riddles. Fail, and your journey will end here, among the sands.""
You can almost hear the whispers of the desert winds, cautioning you against the challenge ahead. The Sphinx’s paws shift slightly, revealing a hidden path beneath its body, like an invitation and a warning intertwined. The stakes are high, and a sense of urgency pulses through you; this is a moment that could define your journey.
Sphinx: ""Are you ready to face my challenges?""
As you stand before this mighty beast, a mix of fear and exhilaration courses through you. You know that your answers will determine your fate. There’s no turning back now; the adventure awaits, and with it, the promise of wisdom or the peril of defeat.
","Sphinx: ""Here is your first riddle:
I have no legs, but I carry kings.
I take them to their eternal resting place.
What am I?""
What is your answer?
","The Sphinx nods, its great stone face softening ever so slightly.
Sphinx: ""Correct. The Feather of Ma'at, which weighs the truth of the soul.""
The Sphinx’s massive tail sways in the sand, kicking up dust.
Sphinx: ""You show promise, traveler. One final challenge remains.""
Sphinx: ""Final riddle:
I have many faces but show only one.
I keep track of the sun and the stars.
What am I?""
What is your answer?
",NEEDS_INPUT
"I know we just met, but can we be best friends? ദ്ദി(˵ •̀ ᴗ - ˵ ) ✧
 Oh great!! I am so happy... that means you will help me mummify my hamster. He just passed away 2 days ago. Oh... don't look sad... he's going to be totally fine. We will send him off to the afterlife with all the things he needs. I know exactly what we will do!! Come on!! 𖡼𖤣𖥧𖡼𓋼𖤣𖥧𓋼𓍊
 Okay. The first thing we have to do is wash Poptart in wine and in the waters of the Nile. Ofcourse, the Nile is a million miles away, so sink water will do. I'm not sure what to do next... Haha... If we get this wrong, Poptart might not make it into the afterlife. HELP!
 Are you sure? Okay... I dont think I can do this part. Can you do it?? All you have to do is take out his liver, lungs, intestines and stomach. Then, I'll clean them and put them in these mason jars. I know we are supposed to use canopic jars, but they didnt sell them at target... i think the gods will understand. Oh, we can't forget to put the heart back in - its special.
 Seems like it takes 40 days to dry him out. I'll plot him out in the sun... 𐔌՞꜆. ̫.꜀՞𐦯
","Are you sure? Okay... lets dip Poptarts body in a salt called natron. This will get rid of all the liquids and hopefully he won't smell so bad. Yikes.
","Let's check with the teacher to see if we mummified him correctly The teacher asks: What order did you do it in? The correct order: jar, salt, dry, wrap, coffin. It must be in this exact order. We can not ensure that his soul will travel safely without these specific measures.
",NEEDS_INPUT
"You are 12yr old kid in ancient egypt. Choose your gender:
 Your name is hassan and you have a very difficult and hard life ahead of you.",,"You train at the temple for the next 10 years and earn enough money to employ someone to take care of your mother while you are at work. As a scribe's son, becuase your dad seavred the king,you inherit the position of scribe and rise to a higher-ranking position over the years. After becoming the Order of the Quill ( the person that handles archival, history, and civilian technology.) and your mom stable you get promoted to high scribe able to searve the king like you father once did.Suddenly your mom has an outbreak of a diese and wants you by her side at all times. Do you:
",BRIDGE_AND_CONTINUE
"You have been sent to a planet that used to be a base for astronauts, though they did not know who lived there. Aliens killed every single one of them and tore them apart. A astronaut who was killed had something very valuble. Now you have to go retrieve it.
 After 45 minutes of walking, you come across an building shaped like an Earth Sheltered Base. It seems to be a research building. Your radar however tells you that this isn't where the valuable ""something"" is at.
Suddenly you see a figure in the corner of your eye.
 A Space HobGoblin appears in the distance with its back turned against you. It doesn't seem to notice you. It quickly begins running. You are confused...
 It wasn't long until your wonderings stop short when an Apex Alien begins to pursue the Goblin at high speeds. It pounces on the helpless Goblin and impales it with its two arms. The HobGoblin roars as its lifted from the ground by the Apex's arms. To your horror, it swiftly splits the HobGoblin into two clean halves.
","You panic and withdraw your taser. A dash to the entrance of the Earth Shelter is made.
","You place your taser on the keypad's screen and press fire. The door suddenly jolts open with the huge amounts of volts discharged by the taser.
",NEEDS_INPUT
"You are about to challenge a man to a dule.
 This was the man that killed your brother. That man... He killed your family but not you...Why?
 You are currently thirteen and you are trying to kill the man that has murdered your last living family member. He has harrased the royal families of Egypt and all whom sides with them. Your name is @*%$^$^. Your destiny is to kill him... You are Egyptian. You are likely to die. You are the desentant of Nefrititi and your jouney will be perlious and daring. You are in Egypt. All of Egypt is counting on you.
","You find a map in your pocket...
","You find that you are next to the Nile river a crucial part of the Egyptian life. The Nile provides fish, trade for Egyptians, and the only water source in Egypt.
",DIRECT_CONTINUE
"in your fridge there is only a really smelly carton of milk.
","you put think interesting drink on the market, and a 85 year old man offers to buy it for 500 bucks!
","you send the milk over and get paid..., a nice choice but still your rent is up and you owe 500 bucks. oop your broke you die!
",BRIDGE_AND_CONTINUE
"It is a beatiful day in egpyt. Your are Cleopatra VII Thea Philopator the ruler of a kingdom. You are 23 you have got a bug bite and yoou need a doctor. You will....
","you walk outside in the sandy road a guy named Antony (Mark Antony was a politician who assisted Julius Caesar and took on the role of leader after Caesar's assassination) mark comes up to you and ask you if you want to talk.
","Every day anonty comes over to your palace, soon you fall in love with him.
",NEEDS_INPUT
"You are Hallie, a 1 $hazelnut hamstress with a tiny but cozy house. So you are sadly poor :(
One day, you find a huge chestnut blocking your door to the burning hot Egpyt and hear a faded voice chitter chattering. You suspect it could be another hamstress.
What do you do?
","You tell the old man that he needs to give you some water, otherwise you will go to the government and complain. He just shrugs and makes you feel awkward. Again.
","Hattie squeaks, ""Let's go to the cool Nile! The cat cannot swim, and there he will surely drown!""
""Squeak! But we cannot swim either!"" You squeak. ""We surely will drown too!""
Then we shall sneak on those wooden plank thingymamsters!"" Your new bestie replies, out of breath from all that running. You two scramper your little paws faster and faster, till you both are too tired to squeak. Kat is catching up, and you and Hattie have no choice but to head toward the river.
But as you come near and nearer, there aren't any floating wooden boards on the Nile...
Except for the one that is twenty hamsters away!
As you calculate the power of the long jump by the distance of the floating wooden raft mulitpled by the speed of the wooden raft's movement, you hear a screech. The cat is catching up...
You two have no choice but to go for it....
You two take a great leap... All of a sudden, the wooden raft starts to move but you guys already jump...
For some reason you start to feel something cold on your fur. IT WAS THE WATER. You told Hattie we couldn't swim, you feel like you are getting shorter. The answer jolts you awake, but by then it is too late to change your life. You are now in the deepest depts of the Nile, never to be seen again...
the end!
YOU DIED!!!
",INVALID_USER_INPUT
"You are a young Egyptian queen named Merid. Your job is to help the townsfolk. You are 14 years old, you love to see them yet sometimes your in a rush. A man enters the room and requests medical help. His arms and face are scratched; he has a broken arm.
","He dies on your floor, and the guards carry him away
A farmer comes in and pleads for your help. He tells you he needs seeds for his crops, otherwise his family will have no money and will die, and it will be your fault
","You fall asleep on your throne and die. Your heart is heavy and gets eaten.
",NEEDS_INPUT
"You are a new egyptologist who specifically studies food culture. One day, on your field day at work, you stumble upon an interesting text in the the tomb of Rekhmire. Rekhmire was a high priest of Heliopolis.
After investigating a combination of pictures and heiroglyphics, you find out... ""ITS A RECIPE"". This is groundbreaking to learn about. You have never seen a recipe from ancient egypt before. This could tell you so much about what kinds of foods they ate!
The recipe looks like it is for some kind of cone-shaped cake.
 You examine the wall closer, translating the text as you read:
“The vizier Rekhmire receives tiger nuts and honey in the treasury of the temple and puts under seal all property given as an offering in the temple of Amun in the function of his office as supervisor of the records.
Crushing tiger nuts in the treasury of Amun, Lord of the thrones of the Two Lands, to make offerings at every festival which His majesty has established.
[The crushed nuts are shown to be passed through a sieve to make a flour before being added to some sort of dough with an unknown liquid added]
Add the fat and cook the cakes. ” — Theophrastus, Historia Plantarum 4.8.12
 1. boiling water
2. dried tiger nuts: Neither tigers nor nuts, tiger nuts are an earthy, slightly sweet tuber that was used in ancient Egypt as food, medicine, or perfume. You can buy tiger nut flour for this recipe, but the texture might be different.
3. sidr honey: Sidr honey is more accurate for this and is darker, less sweet, and more aromatic than regular honey. You can use any honey you like.
4. warm water
5. ghee, butter, animal fat, or oil
Now... what about the measurements?
 2 cups (475 ml) boiling water
4 cups (500 g) dried tiger nuts
1 cup (325 g) sidr honey
1/3 cup (80 ml) warm water
1/2 cup (100 g) ghee, butter, animal fat, or oil
Great! Lets make them!
","1. Soak the tiger nuts in warm water for 30 minutes.
","You hand her a box of Tiger Nut Cakes. She looks at you, confused. ""And what is this supposed to be?"", she says. You smile and say, ""Tiger Nut Cakes. An egyptian recipe."" She laughs, a little too hard, ""That's ridiculous."" So humored by the situation, she takes a cake and bites into it. Suddenly, her expression beings to change with every chew. ""What is this...?""
""Tiger Nut Cakes. An egyptian recipe,"" you say. She faints in front of you and falls into a deep sleep. In her dreams, she saw how these cakes were made, just as you have made them (with tweaks here and there). She wakes up 10 minutes later.
""I am sorry, you were right all along,"" she admits. ""You are the greatest egyptologist to have existed.""
You let out a low, evil laugh and disappear.
",NEEDS_INPUT
"You were walking through the park on your way home from school when you saw a very old man sitting on a bench near the river. His face was wrinkled like the bark of a tree, and his deep-set eyes didn't seem to be looking at anything you could see. Instead, his eyes seemed to be looking into his memories. For some reason, you decided to sit down next to him. You put down your backpack and started a conversation.
 ""I'm really into Taylor Swift,"" you told him. ""Do you like music?""
There was a faint gleam in his distant eyes.
 ""What's black and white and red all over?"" you ask. ""A newspaper!""
The man did not repsond, and he did not look amused. He turned his head away.
","
""It's nice out today,"" you said.
His eyes looked sadly into the distance.
","
""Is this your favorite bench?"" you asked.
He sighed heavily.
",DIRECT_CONTINUE
"You are about to challenge a man to a duel.
 You find yourself in unfamiliar land.
","You eat grass. Delicous. Too bad U die. Because why not?
","Osiris can see you are true to the heart and places your heart on the scale, you feather light heart allows you to continue into afterlife. He remembers the suffering in your life and that you have always hepled those in need. He remembers that your parents have been good in life so he welcomes you, Synaisis, into afterlife.
",BRIDGE_AND_CONTINUE
"I know we just met, but can we be best friends? ദ്ദി(˵ •̀ ᴗ - ˵ ) ✧
","Oh great!! I am so happy... that means you will help me mummify my hamster. He just passed away 2 days ago. Oh... don't look sad... he's going to be totally fine. We will send him off to the afterlife with all the things he needs. I know exactly what we will do!! Come on!! 𖡼𖤣𖥧𖡼𓋼𖤣𖥧𓋼𓍊
","Okay. The first thing we have to do is wash Poptart in wine and in the waters of the Nile. Ofcourse, the Nile is a million miles away, so sink water will do. I'm not sure what to do next... Haha... If we get this wrong, Poptart might not make it into the afterlife. HELP!
",DIRECT_CONTINUE
"Welcome to the perspective story. Who do you want to be?
 Person 1
This is part 1, told from the perspective of person 1.
Now it's time to see part 2. Who do you want to be?
","Person 2
This is part 2, told from the perspective of person 2.
OK, that's the whole story for now. But you can still experience it from a different point of view. Want to play again?
","Person 3
This is part 1, told from the perspective of person 3.
Now it's time to see part 2. Who do you want to be?
",BRIDGE_AND_CONTINUE
"You are a disgraced scribe, condemned for abuse of power, forging documents for your own monetary gain. Corruption not only forges power, but enemies as you meet your untimely demise.
Now your soul wanders into Duat, the shadowy realm of the dead. There's no way out... Or is there?
What do you do?
","The River of Stars flows endlessly, lit by flickering constellations.
Shadows of lost souls recently passed, wisp past you. A shiver runs down your spine. They are headed towards their judgment day, while you stubbornly reject your own fate. How few choices you have...
","The current gets stronger, pushing against you as you try to swim upstream. Though you are already deceased, you feel a sense of breathlessness as if you could still drown. A strange force drags you down to the bottom of the river where a wide, dark opening envelops you...
A force beyond your understanding steers your soul, reminding you that free will was never yours.
Your journey through Duat ends here. Anubis stands before the scale, weighing your heavy heart against the Feather of Ma'at. Osiris delivers his judgment, while Ammit readies himself to pounce...
",DIRECT_CONTINUE
"It is a beatiful day in egpyt. Your are Cleopatra VII Thea Philopator the ruler of a kingdom. You started ruleing when your dad died in a natuarl illness when you were 18 your wer co leading with your 10 year old brother. You are 23 you have got a bug bite and yoou need a doctor. You will....
 you walk outside in the sandy road a guy named Antony (Mark Antony was a politician who assisted Julius Caesar and took on the role of leader after Caesar's assassination) Antony comes up to you and ask you if you want to talk.
","You decide also ditch the idea for a doctor realizeing he has a lot of power and money think you can be come more powerful .To talk to him and he ask if you want to patners with him.
","Antony went out in the kinddom to go talk to men while he hears some one screaming that cleopatra died from a vemonous snake he grabs a knife while run to the pacle he stabbs himslef blood rushing down his body as he enter cleos room. Cleopatra rush up and hug he and ask what happened he tells her that I heard you died so I killed myself as he fall to her arms. 10-12 days later you see a vemonmass snake you walke towardsit an put your soft leg near it you can't stand your life without antony it to much You feel the bite of the snake you sit down andnever wake up.
",NEEDS_INPUT
"You are a disgraced scribe, condemned for abuse of power, forging documents for your own monetary gain. Corruption not only forges power, but enemies as you meet your untimely demise.
Now your soul wanders into Duat, the shadowy realm of the dead. There's no way out... Or is there?
What do you do?
","The River of Stars flows endlessly, lit by flickering constellations.
Shadows of lost souls recently passed, wisp past you. A shiver runs down your spine. They are headed towards their judgment day, while you stubbornly reject your own fate. How few choices you have...
","The current gets stronger, pushing against you as you try to swim upstream. Though you are already deceased, you feel a sense of breathlessness as if you could still drown. A strange force drags you down to the bottom of the river where a wide, dark opening envelops you...
A force beyond your understanding steers your soul, reminding you that free will was never yours.
Your journey through Duat ends here. Anubis stands before the scale, weighing your heavy heart against the Feather of Ma'at. Osiris delivers his judgment, while Ammit readies himself to pounce...
",DIRECT_CONTINUE
